date,soilMoisture,airTemperature
10/6/22 11:20,93.7,27.4
10/6/22 11:25,93.7,27.4
10/6/22 11:30,93.7,27.4
10/6/22 11:35,93.7,27.4
10/6/22 11:40,93.7,27.4
10/6/22 11:45,93.7,27.4
10/6/22 11:50,93.7,27.4
10/6/22 11:55,93.7,27.4
10/6/22 12:00,93.7,27.4
10/6/22 12:05,93.7,27.4
10/6/22 12:10,93.7,27.4
10/6/22 12:15,93.7,27.4
10/6/22 12:20,93.7,27.4
10/6/22 12:25,93.7,27.4
10/6/22 12:30,93.7,27.4
10/6/22 12:35,93.7,27.4
10/6/22 12:40,93.7,27.4
10/6/22 12:45,93.7,27.4
10/6/22 12:50,93.7,27.4
10/6/22 12:55,93.7,27.4
10/6/22 13:00,90.3,27.4
10/6/22 13:05,93.7,27.4
10/6/22 13:10,93.7,27.4
10/6/22 13:15,93.7,27.4
10/6/22 13:20,93.7,27.4
10/6/22 13:25,93.7,27.4
10/6/22 13:30,93.7,27.4
10/6/22 13:35,93.7,27.4
10/6/22 13:40,93.7,27.4
10/6/22 13:45,93.7,27.4
10/6/22 13:50,93.7,27.4
10/6/22 13:55,93.7,27.4
10/6/22 14:00,93.7,27.4
10/6/22 14:05,93.7,27.4
10/6/22 14:10,93.7,27.4
10/6/22 14:15,93.7,27.4
10/6/22 14:20,93.7,27.4
10/6/22 14:25,93.7,27.4
10/6/22 14:30,93.7,27.4
10/6/22 14:35,93.7,27.4
10/6/22 14:40,93.7,27.4
10/6/22 14:45,93.7,27.4
10/6/22 14:50,93.7,27.4
10/6/22 14:55,93.7,27.4
10/6/22 15:00,93.7,27.8
10/6/22 15:05,93.7,27.8
10/6/22 15:10,93.7,27.8
10/6/22 15:15,93.7,27.8
10/6/22 15:20,93.7,27.8
10/6/22 15:25,93.7,27.8
10/6/22 15:30,93.7,27.8
10/6/22 15:35,93.7,27.8
10/6/22 15:40,93.7,27.8
10/6/22 15:45,93.7,27.8
10/6/22 15:50,93.7,27.8
10/6/22 15:55,93.7,27.8
10/6/22 16:00,93.7,27.8
10/6/22 16:05,93.7,27.8
10/6/22 16:10,93.7,27.8
10/6/22 16:15,93.7,27.8
10/6/22 16:20,93.7,27.8
10/6/22 16:25,93.7,27.8
10/6/22 16:30,93.7,27.8
10/6/22 16:35,93.7,27.8
10/6/22 16:40,93.7,27.8
10/6/22 16:45,93.7,27.8
10/6/22 16:50,93.7,27.8
10/6/22 16:55,93.7,27.8
10/6/22 17:00,93.7,27.8
10/6/22 17:05,93.7,27.8
10/6/22 17:10,93.7,27.8
10/6/22 17:15,93.7,27.8
10/6/22 17:20,93.7,27.8
10/6/22 17:25,93.7,27.8
10/6/22 17:30,93.7,27.8
10/6/22 17:35,93.7,28.1
10/6/22 17:40,93.7,28.1
10/6/22 17:45,93.7,28.1
10/6/22 17:50,93.7,28.1
10/6/22 17:55,93.7,28.1
10/6/22 18:00,93.7,28.1
10/6/22 18:05,93.7,28.1
10/6/22 18:10,93.7,28.1
10/6/22 18:15,93.7,28.1
10/6/22 18:20,93.7,28.1
10/6/22 18:25,93.7,28.1
10/6/22 18:30,93.7,28.1
10/6/22 18:35,93.7,28.1
10/6/22 18:40,93.7,28.1
10/6/22 18:45,96.4,28.1
10/6/22 18:50,93.7,28.1
10/6/22 18:55,93.7,28.1
10/6/22 19:00,93.7,28.1
10/6/22 19:05,93.7,28.1
10/6/22 19:10,93.7,28.1
10/6/22 19:15,93.7,28.1
10/6/22 19:20,93.7,28.1
10/6/22 19:25,93.7,28.1
10/6/22 19:30,93.7,28.1
10/6/22 19:35,93.7,28.1
10/6/22 19:40,93.7,28.1
10/6/22 19:45,93.7,28.1
10/6/22 19:50,93.7,28.1
10/6/22 19:55,93.7,28.1
10/6/22 20:00,93.7,28.1
10/6/22 20:05,93.7,28.1
10/6/22 20:10,93.7,28.1
10/6/22 20:15,93.7,28.1
10/6/22 20:20,93.7,28.1
10/6/22 20:25,93.7,28.1
10/6/22 20:30,93.7,28.1
10/6/22 20:35,93.7,28.1
10/6/22 20:40,93.7,28.1
10/6/22 20:45,93.7,28.1
10/6/22 20:50,93.7,27.9
10/6/22 20:55,93.7,27.9
10/6/22 21:00,93.7,27.9
10/6/22 21:05,93.7,27.9
10/6/22 21:10,93.7,27.9
10/6/22 21:15,93.7,27.9
10/6/22 21:20,93.7,27.9
10/6/22 21:25,93.7,27.9
10/6/22 21:30,93.7,27.9
10/6/22 21:35,93.7,27.9
10/6/22 21:40,93.7,27.9
10/6/22 21:45,93.7,27.9
10/6/22 21:50,93.7,27.9
10/6/22 21:55,93.7,27.9
10/6/22 22:00,93.7,27.9
10/6/22 22:05,93.7,27.9
10/6/22 22:10,93.7,27.9
10/6/22 22:15,93.7,27.9
10/6/22 22:20,93.7,27.9
10/6/22 22:25,93.7,27.9
10/6/22 22:30,93.7,27.9
10/6/22 22:35,93.7,27.9
10/6/22 22:40,93.7,27.9
10/6/22 22:45,93.7,27.9
10/6/22 22:50,93.7,27.9
10/6/22 22:55,93.7,27.9
10/6/22 23:00,93.7,27.9
10/6/22 23:05,93.7,27.9
10/6/22 23:10,93.7,27.9
10/6/22 23:15,93.7,27.9
10/6/22 23:20,93.7,27.9
10/6/22 23:25,93.7,27.9
10/6/22 23:30,93.7,27.9
10/6/22 23:35,93.7,27.9
10/6/22 23:40,93.7,27.9
10/6/22 23:45,93.2,27.9
10/6/22 23:50,93.7,27.9
10/6/22 23:55,93.7,27.9
10/7/22 0:00,93.7,28.2
10/7/22 0:05,93.7,28.2
10/7/22 0:10,93.7,28.2
10/7/22 0:15,93.7,28.2
10/7/22 0:20,93.7,28.2
10/7/22 0:25,93.7,28.2
10/7/22 0:30,93.7,28.2
10/7/22 0:35,93.7,28.2
10/7/22 0:40,93.7,28.2
10/7/22 0:45,93.7,28.2
10/7/22 0:50,93.7,28.2
10/7/22 0:55,93.7,28.2
10/7/22 1:00,93.7,28.2
10/7/22 1:05,93.7,28.2
10/7/22 1:10,93.7,28.2
10/7/22 1:15,93.7,28.2
10/7/22 1:20,93.7,28.2
10/7/22 1:25,93.7,28.2
10/7/22 1:30,93.7,28.2
10/7/22 1:35,93.7,28.2
10/7/22 1:40,93.7,28.2
10/7/22 1:45,93.7,28.2
10/7/22 1:50,93.7,28.2
10/7/22 1:55,93.7,28.2
10/7/22 2:00,93.7,28.2
10/7/22 2:05,93.7,28.2
10/7/22 2:10,93.7,28.2
10/7/22 2:15,93.7,28.2
10/7/22 2:20,93.7,28.2
10/7/22 2:25,93.7,28.2
10/7/22 2:30,91.2,28.2
10/7/22 2:35,93.7,28.2
10/7/22 2:40,93.7,28.2
10/7/22 2:45,93.7,28.2
10/7/22 2:50,93.7,28.2
10/7/22 2:55,93.7,28.2
10/7/22 3:00,93.7,28.2
10/7/22 3:05,93.7,28.2
10/7/22 3:10,93.7,28.2
10/7/22 3:15,93.7,28.2
10/7/22 3:20,93.7,28.2
10/7/22 3:25,93.7,28.2
10/7/22 3:30,93.7,28.2
10/7/22 3:35,93.7,28.2
10/7/22 3:40,93.7,28.2
10/7/22 3:45,93.7,28.2
10/7/22 3:50,93.7,28.2
10/7/22 3:55,93.7,28.2
10/7/22 4:00,93.7,28.2
10/7/22 4:05,98.4,28.2
10/7/22 4:10,93.7,28.2
10/7/22 4:15,93.7,28.2
10/7/22 4:20,93.7,27.9
10/7/22 4:25,93.7,27.9
10/7/22 4:30,93.7,27.9
10/7/22 4:35,93.7,27.9
10/7/22 4:40,93.7,27.9
10/7/22 4:45,93.7,27.9
10/7/22 4:50,93.7,27.9
10/7/22 4:55,92.1,27.9
10/7/22 5:00,93.7,27.9
10/7/22 5:05,89.5,27.9
10/7/22 5:10,89.5,27.9
10/7/22 5:15,89.5,27.9
10/7/22 5:20,89.5,27.9
10/7/22 5:25,89.5,27.9
10/7/22 5:30,89.5,27.9
10/7/22 5:35,89.5,27.9
10/7/22 5:40,89.5,27.9
10/7/22 5:45,89.5,27.9
10/7/22 5:50,89.5,27.9
10/7/22 5:55,89.5,27.9
10/7/22 6:00,89.5,27.9
10/7/22 6:05,89.5,27.9
10/7/22 6:10,90.2,27.9
10/7/22 6:15,89.5,27.9
10/7/22 6:20,89.5,27.9
10/7/22 6:25,89.5,27.9
10/7/22 6:30,89.5,27.9
10/7/22 6:35,89.5,27.9
10/7/22 6:40,89.5,27.9
10/7/22 6:45,89.5,27.9
10/7/22 6:50,89.5,27.9
10/7/22 6:55,89.5,27.9
10/7/22 7:00,89.5,27.9
10/7/22 7:05,89.5,27.9
10/7/22 7:10,89.5,27.9
10/7/22 7:15,89.5,27.9
10/7/22 7:20,89.5,27.9
10/7/22 7:25,89.5,27.9
10/7/22 7:30,89.5,27.9
10/7/22 7:35,89.5,27.9
10/7/22 7:40,89.5,27.9
10/7/22 7:45,89.5,27.9
10/7/22 7:50,89.5,27.9
10/7/22 7:55,89.5,27.9
10/7/22 8:00,89.5,27.9
10/7/22 8:05,89.5,27.9
10/7/22 8:10,89.5,27.9
10/7/22 8:15,89.5,27.9
10/7/22 8:20,89.5,27.5
10/7/22 8:25,89.5,27.5
10/7/22 8:30,89.5,27.5
10/7/22 8:35,89.5,27.5
10/7/22 8:40,89.5,27.5
10/7/22 8:45,89.5,27.5
10/7/22 8:50,89.5,27.5
10/7/22 8:55,88.7,27.5
10/7/22 9:00,89.5,27.5
10/7/22 9:05,89.5,27.5
10/7/22 9:10,89.5,27.5
10/7/22 9:15,89.5,27.5
10/7/22 9:20,89.5,27.5
10/7/22 9:25,89.5,27.5
10/7/22 9:30,89.5,27.5
10/7/22 9:35,89.5,27.5
10/7/22 9:40,89.5,27.5
10/7/22 9:45,89.5,27.5
10/7/22 9:50,89.5,27.5
10/7/22 9:55,89.5,27.5
10/7/22 10:00,89.5,27.5
10/7/22 10:05,89.5,27.5
10/7/22 10:10,89.5,27.5
10/7/22 10:15,89.5,27.5
10/7/22 10:20,89.5,27.5
10/7/22 10:25,86.5,27.5
10/7/22 10:30,89.5,27.5
10/7/22 10:35,89.5,27.5
10/7/22 10:40,89.5,27.5
10/7/22 10:45,89.5,27.5
10/7/22 10:50,89.5,27.5
10/7/22 10:55,89.5,27.5
10/7/22 11:00,89.5,27.5
10/7/22 11:05,89.5,27.5
10/7/22 11:10,89.5,27.5
10/7/22 11:15,89.5,27.5
10/7/22 11:20,84.5,27.5
10/7/22 11:25,89.5,27.5
10/7/22 11:30,89.5,27.5
10/7/22 11:35,89.5,27.5
10/7/22 11:40,89.5,27.5
10/7/22 11:45,89.5,27.5
10/7/22 11:50,89.5,27.5
10/7/22 11:55,89.5,27.5
10/7/22 12:00,89.5,27.5
10/7/22 12:05,89.5,27.5
10/7/22 12:10,89.5,27.5
10/7/22 12:15,89.5,27.5
10/7/22 12:20,89.5,27.5
10/7/22 12:25,89.5,27.5
10/7/22 12:30,89.5,27.5
10/7/22 12:35,89.5,27.5
10/7/22 12:40,89.5,27.5
10/7/22 12:45,89.5,27.5
10/7/22 12:50,89.5,27.4
10/7/22 12:55,89.5,27.4
10/7/22 13:00,89.5,27.4
10/7/22 13:05,89.5,27.4
10/7/22 13:10,89.5,27.4
10/7/22 13:15,89.5,27.4
10/7/22 13:20,87.4,27.4
10/7/22 13:25,89.5,27.4
10/7/22 13:30,89.5,27.4
10/7/22 13:35,89.5,27.4
10/7/22 13:40,89.5,27.4
10/7/22 13:45,89.5,27.4
10/7/22 13:50,89.5,27.4
10/7/22 13:55,89.5,27.4
10/7/22 14:00,89.5,27.4
10/7/22 14:05,89.5,27.4
10/7/22 14:10,89.5,27.4
10/7/22 14:15,89.5,27.4
10/7/22 14:20,89.5,27.4
10/7/22 14:25,89.5,27.4
10/7/22 14:30,89.5,27.4
10/7/22 14:35,89.5,27.4
10/7/22 14:40,89.5,27.4
10/7/22 14:45,89.5,27.4
10/7/22 14:50,89.5,27.4
10/7/22 14:55,89.5,27.4
10/7/22 15:00,89.5,27.4
10/7/22 15:05,89.5,27.4
10/7/22 15:10,89.5,27.4
10/7/22 15:15,89.5,27.4
10/7/22 15:20,89.5,27.4
10/7/22 15:25,89.5,27.4
10/7/22 15:30,89.5,27.4
10/7/22 15:35,89.5,27.4
10/7/22 15:40,89.5,27.4
10/7/22 15:45,89.5,27.4
10/7/22 15:50,89.5,27.4
10/7/22 15:55,89.5,27.4
10/7/22 16:00,89.5,27.1
10/7/22 16:05,83.2,27.1
10/7/22 16:10,89.5,27.1
10/7/22 16:15,89.5,27.1
10/7/22 16:20,89.5,27.1
10/7/22 16:25,89.5,27.1
10/7/22 16:30,89.5,27.1
10/7/22 16:35,89.5,27.1
10/7/22 16:40,89.5,27.1
10/7/22 16:45,89.5,27.1
10/7/22 16:50,89.5,27.1
10/7/22 16:55,89.5,27.1
10/7/22 17:00,89.5,27.1
10/7/22 17:05,89.5,27.1
10/7/22 17:10,89.5,27.1
10/7/22 17:15,89.5,27.1
10/7/22 17:20,89.5,27.1
10/7/22 17:25,89.5,27.1
10/7/22 17:30,89.5,27.1
10/7/22 17:35,84.4,27.1
10/7/22 17:40,89.5,27.1
10/7/22 17:45,89.5,27.1
10/7/22 17:50,89.5,27.1
10/7/22 17:55,89.5,27.1
10/7/22 18:00,89.5,27.1
10/7/22 18:05,89.5,27.1
10/7/22 18:10,89.5,27.1
10/7/22 18:15,89.5,27.1
10/7/22 18:20,89.5,27.1
10/7/22 18:25,89.5,27.1
10/7/22 18:30,89.5,27.1
10/7/22 18:35,89.5,27.1
10/7/22 18:40,89.5,27.1
10/7/22 18:45,89.5,27.1
10/7/22 18:50,89.5,27.1
10/7/22 18:55,89.5,27.1
10/7/22 19:00,89.5,27.1
10/7/22 19:05,89.5,27.1
10/7/22 19:10,89.5,27.1
10/7/22 19:15,89.5,27.1
10/7/22 19:20,89.5,27.1
10/7/22 19:25,89.5,27.1
10/7/22 19:30,89.5,27.1
10/7/22 19:35,89.5,27.1
10/7/22 19:40,89.5,27.1
10/7/22 19:45,89.5,27.1
10/7/22 19:50,83.4,27.1
10/7/22 19:55,89.5,27.1
10/7/22 20:00,89.5,27.1
10/7/22 20:05,89.5,27.1
10/7/22 20:10,89.5,27.1
10/7/22 20:15,89.5,27.1
10/7/22 20:20,89.5,27.1
10/7/22 20:25,89.5,27.1
10/7/22 20:30,89.5,27.1
10/7/22 20:35,89.5,27.1
10/7/22 20:40,89.5,27.1
10/7/22 20:45,89.5,27.1
10/7/22 20:50,89.5,26.8
10/7/22 20:55,89.5,26.8
10/7/22 21:00,89.5,26.8
10/7/22 21:05,89.5,26.8
10/7/22 21:10,89.5,26.8
10/7/22 21:15,89.5,26.8
10/7/22 21:20,89.5,26.8
10/7/22 21:25,89.5,26.8
10/7/22 21:30,89.5,26.8
10/7/22 21:35,89.5,26.8
10/7/22 21:40,89.5,26.8
10/7/22 21:45,89.5,26.8
10/7/22 21:50,89.5,26.8
10/7/22 21:55,89.5,26.8
10/7/22 22:00,89.5,26.8
10/7/22 22:05,89.5,26.8
10/7/22 22:10,89.5,26.8
10/7/22 22:15,89.5,26.8
10/7/22 22:20,89.5,26.8
10/7/22 22:25,89.5,26.8
10/7/22 22:30,89.5,26.8
10/7/22 22:35,89.5,26.8
10/7/22 22:40,89.5,26.8
10/7/22 22:45,89.5,26.8
10/7/22 22:50,85.2,26.8
10/7/22 22:55,89.5,26.8
10/7/22 23:00,89.5,26.8
10/7/22 23:05,89.5,26.8
10/7/22 23:10,89.5,26.8
10/7/22 23:15,89.5,26.8
10/7/22 23:20,89.5,26.8
10/7/22 23:25,89.5,26.8
10/7/22 23:30,89.5,26.8
10/7/22 23:35,89.5,26.8
10/7/22 23:40,89.5,26.8
10/7/22 23:45,89.5,26.8
10/7/22 23:50,89.5,26.8
10/7/22 23:55,89.5,26.8
10/8/22 0:00,89.5,26.8
10/8/22 0:05,89.5,26.8
10/8/22 0:10,89.5,26.8
10/8/22 0:15,89.5,26.8
10/8/22 0:20,89.5,26.8
10/8/22 0:25,89.5,26.8
10/8/22 0:30,89.5,26.8
10/8/22 0:35,89.5,26.8
10/8/22 0:40,89.5,26.8
10/8/22 0:45,89.5,26.8
10/8/22 0:50,89.5,26.8
10/8/22 0:55,89.5,26.8
10/8/22 1:00,89.5,26.7
10/8/22 1:05,89.5,26.7
10/8/22 1:10,89.5,26.7
10/8/22 1:15,89.5,26.7
10/8/22 1:20,89.5,26.7
10/8/22 1:25,89.5,26.7
10/8/22 1:30,89.5,26.7
10/8/22 1:35,89.5,26.7
10/8/22 1:40,89.5,26.7
10/8/22 1:45,89.5,26.7
10/8/22 1:50,83.3,26.7
10/8/22 1:55,89.5,26.7
10/8/22 2:00,89.5,26.7
10/8/22 2:05,89.5,26.7
10/8/22 2:10,89.5,26.7
10/8/22 2:15,89.5,26.7
10/8/22 2:20,89.5,26.7
10/8/22 2:25,89.5,26.7
10/8/22 2:30,89.5,26.7
10/8/22 2:35,89.5,26.7
10/8/22 2:40,89.5,26.7
10/8/22 2:45,89.5,26.7
10/8/22 2:50,89.5,26.7
10/8/22 2:55,89.5,26.7
10/8/22 3:00,89.5,26.5
10/8/22 3:05,89.5,26.5
10/8/22 3:10,89.5,26.5
10/8/22 3:15,89.5,26.5
10/8/22 3:20,89.5,26.5
10/8/22 3:25,89.5,26.5
10/8/22 3:30,89.5,26.5
10/8/22 3:35,89.5,26.5
10/8/22 3:40,89.5,26.5
10/8/22 3:45,89.5,26.5
10/8/22 3:50,89.5,26.5
10/8/22 3:55,89.5,26.5
10/8/22 4:00,89.5,26.5
10/8/22 4:05,89.5,26.5
10/8/22 4:10,84.5,26.5
10/8/22 4:15,89.5,26.5
10/8/22 4:20,89.5,26.5
10/8/22 4:25,89.5,26.5
10/8/22 4:30,89.5,26.5
10/8/22 4:35,89.5,26.5
10/8/22 4:40,89.5,26.5
10/8/22 4:45,89.5,26.5
10/8/22 4:50,89.5,26.5
10/8/22 4:55,89.5,26.5
10/8/22 5:00,84.5,26.5
10/8/22 5:05,86.2,26.5
10/8/22 5:10,87,26.5
10/8/22 5:15,87,26.5
10/8/22 5:20,87,26.5
10/8/22 5:25,87,26.5
10/8/22 5:30,87,26.5
10/8/22 5:35,87,26.5
10/8/22 5:40,86.5,26.5
10/8/22 5:45,87,26.5
10/8/22 5:50,87,26.5
10/8/22 5:55,87,26.5
10/8/22 6:00,87,26.5
10/8/22 6:05,87,26.5
10/8/22 6:10,87,26.5
10/8/22 6:15,87,26.5
10/8/22 6:20,87,26.5
10/8/22 6:25,87,26.5
10/8/22 6:30,84.3,26.5
10/8/22 6:35,87,26.5
10/8/22 6:40,87,26.5
10/8/22 6:45,87,26.5
10/8/22 6:50,87,26.5
10/8/22 6:55,87,26.5
10/8/22 7:00,87,26.5
10/8/22 7:05,87,26.5
10/8/22 7:10,87,26.5
10/8/22 7:15,87,26.5
10/8/22 7:20,87,26.5
10/8/22 7:25,87,26.5
10/8/22 7:30,87,26.9
10/8/22 7:35,87,26.9
10/8/22 7:40,87,26.9
10/8/22 7:45,87,26.9
10/8/22 7:50,84.3,26.9
10/8/22 7:55,87,26.9
10/8/22 8:00,87,26.9
10/8/22 8:05,87,26.9
10/8/22 8:10,87,26.9
10/8/22 8:15,87,26.9
10/8/22 8:20,87,26.9
10/8/22 8:25,85.3,26.9
10/8/22 8:30,87,26.9
10/8/22 8:35,87,26.9
10/8/22 8:40,87,26.9
10/8/22 8:45,87,26.9
10/8/22 8:50,85.3,26.9
10/8/22 8:55,87,26.9
10/8/22 9:00,87,26.9
10/8/22 9:05,87,26.9
10/8/22 9:10,87,26.9
10/8/22 9:15,87,26.9
10/8/22 9:20,87,26.9
10/8/22 9:25,87,26.9
10/8/22 9:30,87,26.9
10/8/22 9:35,87,26.9
10/8/22 9:40,87,26.9
10/8/22 9:45,87,26.9
10/8/22 9:50,87,26.9
10/8/22 9:55,87,26.9
10/8/22 10:00,87,26.9
10/8/22 10:05,87,26.9
10/8/22 10:10,87,26.9
10/8/22 10:15,87,26.9
10/8/22 10:20,87,26.9
10/8/22 10:25,87,26.9
10/8/22 10:30,87,26.9
10/8/22 10:35,87,26.9
10/8/22 10:40,87,26.9
10/8/22 10:45,87,26.9
10/8/22 10:50,87,26.9
10/8/22 10:55,87,26.9
10/8/22 11:00,87,26.5
10/8/22 11:05,87,26.5
10/8/22 11:10,87,26.5
10/8/22 11:15,87,26.5
10/8/22 11:20,87,26.5
10/8/22 11:25,87,26.5
10/8/22 11:30,87,26.5
10/8/22 11:35,87,26.5
10/8/22 11:40,87,26.5
10/8/22 11:45,87,26.5
10/8/22 11:50,86.4,26.5
10/8/22 11:55,87,26.5
10/8/22 12:00,87,26.5
10/8/22 12:05,87,26.5
10/8/22 12:10,87,26.5
10/8/22 12:15,87,26.5
10/8/22 12:20,87,26.5
10/8/22 12:25,87,26.5
10/8/22 12:30,87,26.5
10/8/22 12:35,87,26.5
10/8/22 12:40,87,26.5
10/8/22 12:45,87,26.5
10/8/22 12:50,87,26.5
10/8/22 12:55,87,26.5
10/8/22 13:00,87,26.5
10/8/22 13:05,87.4,26.5
10/8/22 13:10,87,26.5
10/8/22 13:15,87,26.5
10/8/22 13:20,87,26.5
10/8/22 13:25,87,26.5
10/8/22 13:30,87,26.5
10/8/22 13:35,87,26.5
10/8/22 13:40,87,26.5
10/8/22 13:45,87,26.5
10/8/22 13:50,87,26.5
10/8/22 13:55,87,26.5
10/8/22 14:00,87,26.5
10/8/22 14:05,87,26.5
10/8/22 14:10,87,26.5
10/8/22 14:15,87,26.5
10/8/22 14:20,87,26.5
10/8/22 14:25,87,26.5
10/8/22 14:30,87,26.5
10/8/22 14:35,87,26.5
10/8/22 14:40,87,26.5
10/8/22 14:45,87,26.5
10/8/22 14:50,87,26.5
10/8/22 14:55,87,26.5
10/8/22 15:00,87,26.5
10/8/22 15:05,87,26.5
10/8/22 15:10,87,26.5
10/8/22 15:15,87,26.5
10/8/22 15:20,87,26.5
10/8/22 15:25,87,26.5
10/8/22 15:30,87,26.5
10/8/22 15:35,87,26.5
10/8/22 15:40,87,26.5
10/8/22 15:45,87,26.5
10/8/22 15:50,87,26.5
10/8/22 15:55,87,26.5
10/8/22 16:00,87,26.5
10/8/22 16:05,87,26.5
10/8/22 16:10,87,26.5
10/8/22 16:15,87,26.5
10/8/22 16:20,82.3,26.5
10/8/22 16:25,87,26.5
10/8/22 16:30,87,26.5
10/8/22 16:35,87,26.5
10/8/22 16:40,87,26.5
10/8/22 16:45,87,26.5
10/8/22 16:50,87,26.5
10/8/22 16:55,87,26.5
10/8/22 17:00,87,26.5
10/8/22 17:05,87,26.5
10/8/22 17:10,87,26.5
10/8/22 17:15,87,26.5
10/8/22 17:20,87,26.5
10/8/22 17:25,87,26.5
10/8/22 17:30,87,26.5
10/8/22 17:35,87,26.5
10/8/22 17:40,87,26.5
10/8/22 17:45,87,26.5
10/8/22 17:50,87,26.5
10/8/22 17:55,87,26.5
10/8/22 18:00,87,26.5
10/8/22 18:05,84.3,26.5
10/8/22 18:10,87,26.5
10/8/22 18:15,87,26.5
10/8/22 18:20,87,26.8
10/8/22 18:25,87,26.8
10/8/22 18:30,87,26.8
10/8/22 18:35,87,26.8
10/8/22 18:40,87,26.8
10/8/22 18:45,87,26.8
10/8/22 18:50,87,26.8
10/8/22 18:55,87,26.8
10/8/22 19:00,87,26.8
10/8/22 19:05,87,26.8
10/8/22 19:10,87,26.8
10/8/22 19:15,87,26.8
10/8/22 19:20,87,26.8
10/8/22 19:25,87,26.8
10/8/22 19:30,87,26.8
10/8/22 19:35,85.3,26.8
10/8/22 19:40,87,26.8
10/8/22 19:45,87,26.8
10/8/22 19:50,87,26.8
10/8/22 19:55,87,26.8
10/8/22 20:00,87,26.8
10/8/22 20:05,87,26.8
10/8/22 20:10,87,26.8
10/8/22 20:15,87,26.8
10/8/22 20:20,87,26.8
10/8/22 20:25,87,26.8
10/8/22 20:30,87,26.8
10/8/22 20:35,87,26.8
10/8/22 20:40,87,26.8
10/8/22 20:45,87,27.2
10/8/22 20:50,87,27.2
10/8/22 20:55,87,27.2
10/8/22 21:00,87,27.2
10/8/22 21:05,87,27.2
10/8/22 21:10,87,27.2
10/8/22 21:15,87,27.2
10/8/22 21:20,87,27.2
10/8/22 21:25,87,27.2
10/8/22 21:30,87,27.2
10/8/22 21:35,82.1,27.2
10/8/22 21:40,87,27.2
10/8/22 21:45,87,27.2
10/8/22 21:50,87,27.2
10/8/22 21:55,87,27.2
10/8/22 22:00,87,27.2
10/8/22 22:05,87,27.2
10/8/22 22:10,87,27.2
10/8/22 22:15,87,27.2
10/8/22 22:20,87,27.2
10/8/22 22:25,87,27.2
10/8/22 22:30,87,27.2
10/8/22 22:35,87,27.2
10/8/22 22:40,87,27.2
10/8/22 22:45,87,27.2
10/8/22 22:50,87,27.2
10/8/22 22:55,87,27.2
10/8/22 23:00,87,27.2
10/8/22 23:05,84.3,27.2
10/8/22 23:10,87,27.2
10/8/22 23:15,87,27.2
10/8/22 23:20,87,27.2
10/8/22 23:25,87,27.2
10/8/22 23:30,87,27.2
10/8/22 23:35,87,27.2
10/8/22 23:40,87,27.2
10/8/22 23:45,87,27.2
10/8/22 23:50,87,27.2
10/8/22 23:55,87,27.2
10/9/22 0:00,87,27.6
10/9/22 0:05,87,27.6
10/9/22 0:10,87,27.6
10/9/22 0:15,87,27.6
10/9/22 0:20,87,27.6
10/9/22 0:25,87,27.6
10/9/22 0:30,87,27.6
10/9/22 0:35,83.2,27.6
10/9/22 0:40,87,27.6
10/9/22 0:45,87,27.6
10/9/22 0:50,87,27.6
10/9/22 0:55,87,27.6
10/9/22 1:00,87,27.6
10/9/22 1:05,87,27.6
10/9/22 1:10,87,27.6
10/9/22 1:15,87,27.6
10/9/22 1:20,87,27.6
10/9/22 1:25,87,27.6
10/9/22 1:30,87,27.6
10/9/22 1:35,87,27.6
10/9/22 1:40,87,27.6
10/9/22 1:45,87,27.6
10/9/22 1:50,84.3,27.6
10/9/22 1:55,87,27.6
10/9/22 2:00,87,27.6
10/9/22 2:05,87,27.6
10/9/22 2:10,87,27.6
10/9/22 2:15,87,27.6
10/9/22 2:20,87,27.6
10/9/22 2:25,87,27.6
10/9/22 2:30,87,27.6
10/9/22 2:35,87,27.6
10/9/22 2:40,87,27.6
10/9/22 2:45,87,27.6
10/9/22 2:50,87,27.1
10/9/22 2:55,87,27.1
10/9/22 3:00,87,27.1
10/9/22 3:05,87,27.1
10/9/22 3:10,87,27.1
10/9/22 3:15,87,27.1
10/9/22 3:20,87,27.1
10/9/22 3:25,87,27.1
10/9/22 3:30,87,27.1
10/9/22 3:35,83.2,27.1
10/9/22 3:40,87,27.1
10/9/22 3:45,87,27.1
10/9/22 3:50,87,27.1
10/9/22 3:55,87,27.1
10/9/22 4:00,87,27.1
10/9/22 4:05,87,27.1
10/9/22 4:10,87,27.1
10/9/22 4:15,87,27.1
10/9/22 4:20,83.3,27.1
10/9/22 4:25,87,27.1
10/9/22 4:30,87,27.1
10/9/22 4:35,87,27.1
10/9/22 4:40,87,27.1
10/9/22 4:45,87,27.1
10/9/22 4:50,87,27.2
10/9/22 4:55,87,27.2
10/9/22 5:00,82.2,27.2
10/9/22 5:05,83.1,27.2
10/9/22 5:10,83.1,27.2
10/9/22 5:15,83.1,27.2
10/9/22 5:20,83.1,27.2
10/9/22 5:25,83.1,27.2
10/9/22 5:30,83.1,27.2
10/9/22 5:35,83.3,27.2
10/9/22 5:40,83.1,27.2
10/9/22 5:45,83.1,27.2
10/9/22 5:50,83.1,27.2
10/9/22 5:55,83.1,27.2
10/9/22 6:00,83.1,27.2
10/9/22 6:05,83.1,27.2
10/9/22 6:10,83.1,27.2
10/9/22 6:15,83.1,27.2
10/9/22 6:20,82.2,27.2
10/9/22 6:25,83.1,27.2
